When I felt the smell of industries that pollute.,disgust
"I was travelling, we were 15 person, one of them I met at the á travel and didn't like her. One night I was asleep while she and á her friends were talking too loud in the kitchen. I got up to ask for á silence and since that day I felt constant disgust for her.",disgust
In a certain occasion I saw a dog in the street eating something á so strange gooey that I wasn't able to eat lunch because I á remembered the scene all the time.,disgust
I saw a film where snakes were crawling everywhere. I felt them á crawling over all my body with that ... skins. The noise that á they did disturbed me very much.,disgust
When my oldest sister discovered that her boyfriend had another á girl.,disgust
When I watched a film about the problems of abandoned children á (PIXOTE).,disgust
"The same event described under FEAR - in the bus a man sat beside á me, with his trousers open and holding his penis.",disgust
When somebody despised a friend of mine.,disgust
To see damaged lettuce (with worms) in the icebox.,disgust
"I felt disgust about all my friends. After having done a great á effort to organize an evening together, and didn't work out, they á put the blame on me. After this, I feel disgust towards those that á blame me.",disgust
When I had to plunge in a swamp of fetid and stagnant water.,disgust
"I felt disgust when I realized that I had eaten something fatty, á and vomited too much.",disgust
When I visited a creche. The conditions weren't too precarious á but the children were in conditions of physical and emotional á penury.,disgust
Seeing persons spending money in a shopping center with á completely indifference to the misery reigning in our country.,disgust
About my girlfriend's sister who is a viper as I discovered some á time ago.,disgust
I felt disgust when I saw a dead animal on the roadway.,disgust
"When I saw the film \Memorie of Prison\"" I saw a scene of á",disgust
When I needed another job and tought that a good and known person á (my employer) could help me. He simply said that he couldn't help á me.,disgust
I felt disgust when I kissed a guy that I know. I was on the outs á with my boyfriend and this person appeared but he has nothing to á do with me.,disgust
When I met my boyfriend with another girl.,disgust
"I was returning from the Universtity at night when I was accosted á by a boy who molested me, passing his hands on my body.",disgust
I saw a magazine with photographs of dead and maimed people whose á limbs were separated from their body like a head on one side and á the leg on the other.,disgust
My main disgust is against codfish because I detest even the á smell of it.,disgust
When I saw a man who hadn't the lower .... in a car á exhibition. He was passing a handkerchief from inside to outside á of his mouth.,disgust
When in my childhood we were forced to take cod-liver oil.,disgust
I was working in a classmate's house with a group. A girl began á to graze her foot against mine under the table.,disgust
When I heard the bad news about the death of a close person.,disgust
"I saw a man falling on the walkway. He seemed half dead, and was á immobile. I felt disgust for the people who passed by without á doing anything to help.",disgust
When I saw a fight I had a physical reaction of disgust and of á deep perturbation.,disgust
I went to eat at my aunt's house and she served macaroni with a á horrible appearence. I felt the sensation above. The worst was á that I was practically obliged to eat.,disgust
When the Americans set their nucleaar missiles in Europe.,disgust
I was disgusted with the hypocrisy of my colleagues from the á group.,disgust
"I felt it when I saw a colleague of mine eating like a beast. At á the same time he was making gestures, speaking and making the á hell of a noise.",disgust
"A similar feeling I felt quite recently while travelling in a á taxi. The driver treated me roughly and dishonestly - he chose á the longest route, he overdrawed almost one lev more and he tried á to be intimate with me.",disgust
I found a big black beetle in my coffee cup. It was alive big and á it was moving its limbs.,disgust
A drunk man had fallen in the street and he was shouting obscene á words.,disgust
I caught a glimpse of a black-beetle.,disgust
"I was looking after a dying patient at work one night, a young á woman, my colleague was talking to her relatives and .... to á offer them any support emotionally, physically and then sent them á down to the coffee shop to have a dinner rather than offering the á facilities available for their use cause it involved her having á to do some work. Seeing them again I felt disgusted at her á attitude.",disgust
I was disgusted with a friend's behaviour when she got absolutely á drunk so that she vomitted all over my house.,disgust
We had a birthday party with 5 friends. One of us frequently used á hard drugs. On the party I discovered that the other 3 friends á also used them. While we agreed we would help the big user to á stop using it.,disgust
I felt dusgust with a self-iterested person who ruined the life á of another by means of utterly unfair methods.,disgust
"I felt disgust with the alcohol, after I happened to see a young á man, who was dead to the world and who wallowed on the pavement. á This \sight\"" I watched from the bus.""",disgust
"I am disgusted with my sister's husband. On an early Sunday á morning after having knocked at my door, he suddenly rushed in á and finching me still in bed he began quarrelling about á something. I could not understand. I heard his last words: \Don't á",disgust
"I felt disgust with a man I had trusted and respected, to whose á problems I had always shown deep understanding.",disgust
I am disgusted with the fact that bad singers play at the opera á (and not only there) only because they are protegTs or lovers of á an important felow while at the same time some young and able á singers work in a quite different field of life.,disgust
I felt it when I saw our headmaster blushed ingratiating himself á with high ranking officials.,disgust
"I and my friends got acquainted with a guy from Sofia who turned á out to be gay, but we found that out only after 2 or 3 days.",disgust
Negative statement concerning me of a friend before strangers.,disgust
I have experienced disgust with some people - usually double á dealers.,disgust
"I feel disgusted with toadies, hypocrites, chameleons.",disgust
"I am disgusted with liers, hypocrites, slanderers, flunkeys.",disgust
"I stayed for several weeks with a friend of mine before she moved á to live with her husband. One evening he came drunk and made an á awful scene, which I still remember.",disgust
"Sort of awkward. I'd introduced (a lover) but introduced as a á friend to some members of my family, and my niece Yavanna who's á six was home from school and at Mum's and Dad's and was really á silly and at first it was ok, but it went on and on - yukky pooh! á You eat your snot, etc. and I felt cross she wouldn't stop. But á she had an audience and was in one of those moods. Once I'd á accepted it was something everyone does at time I felt better - á it was partly having my friend there.",disgust
Bus driver driving roughly - old man fell off seat into aisle - á driver wouldn't stop - disgusted with her behaviour.,disgust
Disgust at myself when I stroked a sleeping girl's private parts.,disgust
"4-letter words on a TV programme (Roche) while we were á entertaining \conservative\"" relations who wanted to see the first á",disgust
My girlfriend came home after a business dinner at the most á expensive place in town drunk as a skunk. Whats more she drove á home and couldn't remember doing so. I was disgusted by her state á and her actions.,disgust
"Disgust - no. Maybe it is more precise to say revultion at a worm á or a snake. But I mean it in a social aspect when somebody had á behaved like a scoundrel to you, when by his actions he has made á you change your attitude towards him but I thing this feeling the á way I meant it, is not typical for the people interrelations.",disgust
"When, for example, someone is calumnating.",disgust
I don't remember about a situation when I have experienced this á feeling. Maybe it was when I saw a drunkard in the street.,disgust
Attitude to a related family.,disgust
Encouter with a prostitute.,disgust
When somebody behaves like a scoundrel. Recently a colleague of á mine used the name of another one for his own benefit.,disgust
"At the sight of an insect, such as the black-beetle.",disgust
Such a feeling springs up in me sometimes when I have meals at a á catering establishment. It is a result either of the look of the á food or when watching the way some people eat.,disgust
I saw in the street a man spitting.,disgust
"I have felt this feeling when a person whom I believe and respect, á lied to me.",disgust
I felt disgust with a person whose behaviour was out of the á elementary human norms.,disgust
A colleague of mine asked a lecturer to put him a higher mark in á order to keep his good mards and thus to continue getting a á scholarship for an excellent grade.,disgust
Disgust with drunk people.,disgust
From the cigarette smoke. Usually I feel disgust from it when I á am in a restaurant.,disgust
A striking act of ingratitude at a public vehicle.,disgust
"Recently in the tram, a man ran his fingers over my girlfriend á then over me.",disgust
A man was unfair to a girlfriend of mine.,disgust
"I feel disgust with some people when I see what they are capable á of, including lack of any dignity, when trying to find a seat in á the tram.",disgust
"I was disgusted from a quarrel between two married people, in á which the children were involved as accusers of one of the á parents.",disgust
"At an unworthy behaviour of a man, pettiness, stupidity and á mostly at a philistinism.",disgust
I was looking for an object when I came across a rotten corpse of á a rat.,disgust
"The behaviour of a colleague of mine, which doesn't correspond to á my norms of behaviour.",disgust
A lie on the part of a person close to me.,disgust
I saw a film about the nazi concentration camps during the war. á After the film I felt disgust.,disgust
"Some time ago a man tried to teach me something. \Tried\"" because á",disgust
"I met three drunk boys, almost children, they didn't look like á normal people.",disgust
"I detest any kind of constraint and hate the attempts of elder á people to force me to a norm of behavior without having legal or á moral rights to do it. I felt this emotion when a neighbour of á mine made me kick out my guests because they had talked very á loudly and threatened that with \connections\"" she will expel me á",disgust
The event which got me angry got also an aversion in me.,disgust
"I became disgusted with the man on whom I had counted, who I had á trusted, the man who should have been my mainstay - my father. á I could hardly make myself (and the others) believe in this á emotion. It has cumulated after events and deeds. Everything can á happen in this world.",disgust
"For a drunk man (about 20 years old) that I met one evening, and á who behaved impudently with the girls standing by.",disgust
I got disgusted with a man who was beating a woman in the street. á I just happened to be there but I was abhorred by the rudness.,disgust
Deception from a person I loved very much.,disgust
I felt it today when the bus driver shouted rather indecent words á at a man without any reason whatsoever.,disgust
"Some time ago I was disgusted with the \cleanness\"" of the á",disgust
"It was at a comsomol(??) meeting, the last one because we were to á graduate. The way one of my fellow-students behaved made me feel á disgusted.",disgust
I felt disgusted about a teacher who had rejected all that was á human in her. She refused to accept the flowers we gave her for á the eighth of March and asked for a foreign parfume instead.,disgust
I hate hypocrisy. My friend (girl) tried to intrude into my á affairs with my future husband. After that she behaved as if á nothing had happened.,disgust
I am disgusted with the behavior of a car driver whose car would á run over me and my friends during our autumn brigade.,disgust
I am disgusted with a nieghbour who is looking for all sorts of á quarrel with my parents and me. He feels we are hampering his á living close to us. This has been going on for quite a long time.,disgust
"I feel disgusted with the bootlickers, with helpless people.",disgust
"In autumn I had to move to another lodging. My landlords, quite á intelligent people, warned me I had to move in the nearest á future. But I had difficulties in moving my luggage because I á couldn't wait for a car to come. How amazed I was to hear them á threatening me they would throw our my things. And at that my á luggage was well packed and did not stand in their way. I was á quite  disappointed and disgusted.",disgust
When I see the acts and deeds of a blind drunk man.,disgust
I had a very good friend (boy) and I thought I could rely on him á but he behaved badly with a girl who used to trust us completely.,disgust
I felt disgust with alcohol in general when a close friend of á mine got so drunk that he didn't realize what he was doing and it á was quite shameful.,disgust
"I felt disgust with a lady teacher who used to nag, to mock, to á interrupt everyone of my fellow students each time we had a class á with her in our first year.",disgust
I feel disgust with my first boyfriend who made fun of our love á in an abominable way.,disgust
With an alcoholic.,disgust
During a summer holiday at a bar I happened to see a dead to the á world woman.,disgust
"Many times, when my father used to come home drunk and maltreated á physically me and my mother.",disgust
"Disgust for a person who treated me badly, and has treated other á people similarly - including lying, hiding facts, being á deceitful, unfair, etc.",disgust
With a woman who had walked into my place of employment and á urinated on the floor in front of everyone.,disgust
"I was disgusted by my paranoid attitude towards myself, my á homework at university and disgusted about my lack of retention. á Especially in learning another language.",disgust
"People who came to our home - and requested \Put out your smoke\"". á",disgust
A sour looking man was beating his thin dog in Remuera.,disgust
When the N.Z. rugby union announced that they would proceed with á a rugby tour of South Africa.,disgust
"A gathering of a social sports club at which they proceeded to á show pornographic videos and then afterwards (when most people á had had quite a bit to drink) carried on in a very degrading, á unmoral manner - especially females exposing and flaunting á themselves with no shame or embarassment.",disgust
A friend of mine goes out with this guy. She sleeps with him but á is quite happy for him to play around - as well as herself.,disgust
My brother gave me a beating because he could not beat me á verbally.,disgust
I'm very disgusted when I see people abusing their body with á drugs and alcohol. They take advantage of these things usually á for an excuse for the fantasies which they like and so they do á things stupidly and unjustly.,disgust
"Disgusted with boyfriend's mother - her overpowering, á over-protecting and selfish attitudes.",disgust
A child told me she had been sexually abused by her step-father. á I only knew the child and had not come into contact with either á parent. I tried to do what was best for the child. The event and á the stepfather disgusted me.,disgust
When a man spoke very sexistly in the company of some friends of á mine.,disgust
With the N.Z. Rugby Union wanting to send the All Blacks to South á Africa.,disgust
Having moved into a flat within the last week I felt some disgust á that a bathroom tap had been left to drip with a faulty fawcet.,disgust
When a close friend wilfully cheated me.,disgust
Finding that a girlfriend of mine was a prostitute and had been á seeing many others during our relationship.,disgust
When someone I had had a relationship (purely sexual) with came á up to me after I had used her and acted as if nothing had á changed.,disgust
A close friend took part in a racist violent action.,disgust
I get disgusted with the inherent racist attitudes of my á brother-in-law in putting down various ethnic groups and also my á unwillingness to challenge him about these attitudes in order to á keep the peace.,disgust
Hearing Norman Jones get hysterical in Parliament about law á reform (on the radio - listening with 2 others).,disgust
Reading literature on AIDS/homosexuality.,disgust
My older sister used to pick on my brothers and sisters all of á whom were younger than her. On one occasion my brother did á something my sister didn't like. A full-scale battle began.,disgust
Our boarder burping after meals !,disgust
When somebody who had been a bully and had acted cruelly to á others who were unable to defend themselves was taken down a few á notches and he began to grovel. I was disgusted with his á grovelling and the manner in which he had treated others.,disgust
"Next door nieghbour ran over his cat in driveway, he tried to á finish it off with a flat shovel. I would have taken cat to á veterinary to either kill humanely or cure.",disgust
Noticing my flat had maggotts !,disgust
"When someone whom I considered my friend, without telling me he á was annoyed, proceeded to ignore me for several meets with no á apparent reason.",disgust
With a Manager who insists on making crude innuendos pertaining á to sex.,disgust
"Prolonged \niggling\"" of friend on a single theme which I á",disgust
Watching an alcoholic woman who was approaching everyone at the á wharf for cigarettes - a prostitute in Auckland (elderly).,disgust
"I was driving along and saw this young guy urinating into the á gutter, in broad daylight.",disgust
Obscene phone calls.,disgust
When employer made a pass at me whilst I was at work.,disgust
Observation of people lost in the profit motive - i.e. business á managers to their actions esp.,disgust
Having unwanted attention paid to me in my place of work - á harrassment (and sexual harrassment) by another worker - á disgusted by his implications.,disgust
At a party my best girlfriend got really drunk and went off with á a guy she knows I really like.,disgust
I once saw a programme on TV describing how certain wild life á films were made and was disgusted by the treatment of certain á animals in this particular programme of the polar bear.,disgust
When reading a newspaper story of a man who had committed á incestuous acts on his two-year old child - the thought that á anyone could do such a thing is abhorrent to me.,disgust
"I once saw an old man up the road, fossicking through the rubbish á bins and the gutter. I was really disgusted at first but I've á seen him a few times since then and now I feel really sorry for á him and I often give him cigarettes when I see him, because he á mainly goes after cigarette butts and it is revolting.",disgust
A boyfriend with whom I split up with came over to a friend's á house where I was visiting with a male friend. In a confrontation á in another room he tried to find out if I was aroused by my á friend by feeling my parts.,disgust
When a close relative got quite drunk. It was a relative that I á had respected for a long time and looked up to as a child.,disgust
"The repression of rioting and non-rioting \Blacks\"" in South á",disgust
My flatmate and close friend living and sleeping with another á close friend of mine.,disgust
Friends calling me fat - pear shaped in front of a nice girl.,disgust
A drunk walked out in front of a car at night. Both lower legs á were broken. His shoe was thrown about 50 yards after the á accident.,disgust
Flicking through a magazine showing pictures of homosexual men á committing various acts.,disgust
"I deliberately avoided a person who I wanted to hurt, and who á wanted to talk to me.",disgust
One of my very good friends came to me for advice as her á boyfriend had been hitting her and beating her quite harmfully.,disgust
I read a newspaper article about dogs being stolen in order to á use them for fighting purposes.,disgust
Watching a TV documentary on seal clubbing.,disgust
When I first saw the state of a cafeteria in the grounds of the á university. Due to students own lack of concern for the á environment in which they eat and drink. Rubbish and spilled tea á and coffee left everywhere.,disgust
When I heard about the disaster in Bophal (India).,disgust
A piece of work was marked as bad by the teachers I and some á fellow students didn't agree with their vague criticism. I felt á myself taken in by the teachers and felt disgust.,disgust
A person I know who tells lies and so pretending to be better á than she is.,disgust
I was once raped (one year ago) by a man who was a lot older than á me and whom I just met. Maybe it wasn't rape but the man wanted á more than I wanted to give him since there were other people in á vicinity.,disgust
"When I was in Eindhoven on an Exhibition of Hernan Nitsche, who á made paintings with real blood. There were also photographs about á the killing of cows.",disgust
A few days ago I saw two dandy girls of my age. I disliked their á clothes and their way of doing.,disgust
"When I had to eat scraps from a dust-bin, because of a bet.",disgust
When I entered a toilet in a bar and it stank.,disgust
"One day I was in the countryside with several friends, and we á began to eat figs, after we were all full we noticed that all the á figs were full of worms.",disgust
I saw the gare of a prison.  This gare and the building were in á deplorable condition and were full of rubbish.,disgust
"On a trip to Santander a child sitting beside me fell ill and á started to vomit, seeing this made me feel very bad.",disgust
When I heard about the treatment of a friend in jail. Really á inhuman. I never realised that such things also happen in the á Netherlands.,disgust
"I was shopping in Utrecht with friends, we also ate some chips á and snacks in a snackbar, then we saw a shabby fellow. He took a á cold half eaten croquette (a snack) from a rubbish bin and eat á it.",disgust
"When I watched TV and saw a performance of \Prince\"" (a popidol). á",disgust
"Being on view in a meat-factory. Pigs being cut open, pigs being á suspended from nods, blood everywhere, decompsition.",disgust
"When working in a chemical laundry, I saw rats and maggots in the á washing.",disgust
I lived together with my boyfriend. One night he stayed away and á next day he told me that he had chat up with another girl.,disgust
Each time I am confronted with reports about repression and á torture.,disgust
"I broke an egg, with which there was something wrong, into a á little cup. There was a thick white \wad\"" in it. I tried to take á",disgust
"On school, during a fancy fair, there was a stand of amnesty á international. There I read (for the first time) a description of á the tortures of a woman, what they did to her.",disgust
"A friend and a girlfriend went to Rome for 10 days with their á class. When they were back home I heard people tell \strange\"" á",disgust
When I take a look into a slaughter-house and when listening to á stories about torturing people or animals.,disgust
When I saw a documentary film about World War II (about Hitler á and his adepts).,disgust
I wanted to take something from under my bed. While doing this I á felt a dead bird laying under my bed.,disgust
"Salo, a movie film by Pasolini. People were misused and tortured á for the fun of a few elder Italian authorities, during World War á II.",disgust
"In a disco, there was a dirty little chap who punched my bottom.",disgust
Seeing someone who has bleeding nose.,disgust
I read a book about torture. The book described exactly how the á torturing was done.,disgust
A fellow student who seemed very nice later on proved to be a á slimy fellow towards a professor.,disgust
"Bisshop Ter Schure intoduced himself on TV to the Dutch Nation. á He spoke as if he was God himself, and didn't discuss the way he á had achieved this position.",disgust
"When I read about or think about environmental pollution, the á armor race, starvation, etc. Then one realizes that mankind is á bad, most important is power and money, at the cost of nature and á mankind.",disgust
"It is very difficult to relate it to a certain event. I am á familiar with the disgust of Sartre (la nausTe), a frequently á occurring cause may be described as \the self-assured dullness\"".""",disgust
"When a girl in my class (on the secondary school) appeased the á teacher, resulting in getting a higher grade. This occurred often á with her.",disgust
"Grandfather lives in a home for the elderly. He always looks á forward to visits. On his birthday (by coincidence it was on á \Mummy's day\"") however, nobody went to see him. Is the own family á",disgust
When my friend who was drunk insulted me in public for no reason at á all.,disgust
When I learnt that my best friend had failed the exams.,disgust
"I found out accidentaly that while my uncle was away in Canada, my á aunt had been bedding a young man on a regular basis.",disgust
A person whom I thought to be honest took and spend the little á money that I had and I had no way of getting any money in the á few following months.,disgust
When my sister's boyfriend accused her of having been sleeping around.,disgust
People who discriminate other people disgust me.,disgust
"Seeing maltreated, dead animals.",disgust
During my birthday party a friend drank too much alcohol. So much á that he had to throw up. Worst of all was that he couldn't leave á my friend alone and that he was molesting her.,disgust
During military service I heard the story of someone who tried to á commit suicide and as a result of this got a week custody.,disgust
I heard a broadcasting programme about parapsychology. The people á in this programme used very difficult words which I couldn't á understand. They acted exaggerated without showing any feeling.,disgust
A student who lives in the same house where I live is an alcoholic. He á tries to manipulate other people with his money when he has drunk á too much.,disgust
The stories about my aunt who was beaten and humiliated by my á uncle.,disgust
There is a person whom I disgust. Evrey time I see her I get this á terrible feeling I disgust her whole appearance.,disgust
A story I heard recently about a baby dying after sexual á abuse.,disgust
"When my parents behave very \witty\"" towards me, they make insipid á",disgust
"Every time I meet a certain person. We cannot get on well á together, we dislike each other.",disgust
"A friend had a quarrel with the mother of her boyfriend because á she and her friend decided to go and live together. She needed á money for removal, then she made a great effort to reconcile.",disgust
I saw a terrible accident in which the driver of a motor was á thrown through the frontwindow of a car. His face was completely á away.,disgust
A teacher was very blunt in his relation to a child so that the á child was very upset when arriving at home.,disgust
When an uncle of mine who is very ill started to cough wich á sounded very dirty. (He can't help it of course).,disgust
My father is someone I disgust. So when he comes close to me á a feeling of disgust overwhelms me. When I stay a week-end at my á parent's place I will remember it for long time.,disgust
I was looking at a one-man show on television. He told very á disgusting things so that I started to be disgusted with it. á (Later on it proved that this was his intention).,disgust
After the accident which I described in SHAME. I came to myself á and saw how terrible everything looked like. I disgusted myself á and everything I saw.,disgust
I heard part of a conversation in which one talked very low about á women.,disgust
I felt disgust after watching a picture on television about á torturing political prisoners in India (this happened in the á India of Indira Ghandi).,disgust
I feel disgust when hearing or seeing other people being treated á inhumanely. For example torturing in chili.,disgust
A girl who also hires a room in the house where I live always á tries to make a quarrel with everyone available she disgusts me.,disgust
When I ate a rotten apple.,disgust
I read a story in the newspaper about butchers treating their á animals very badly. They disgusted me.,disgust
I saw a dog who was eating excrements.,disgust
Seeing a pornographic movie in which animals were used.,disgust
I was hitch-hiking when a man stopped and gave me a lift to á Nijmegen. During the ride he asked me whether I was in for fun. á The man was fat and tatooed.,disgust
When once again I drank too much and felt very rotten the morning á after.,disgust
When I had to finish those big amounts of homework in time.,disgust
"A scene in a film in which one man repressed another one. By á concidence, their position was reversed. The other man was á repressed in an identical way as he did before.",disgust
One night I saw a man being knocked down by two other men. The á victim was kicked against his head.,disgust
"Someone told me a story of Amnesty International: a boy was á killed and his head was put in the litter of his girlfriend. It á looked as if she was pregnant, then she died. It is disgusting, I á can hardly write it down.",disgust
"When people are eating unsavoury (smacking, belching, speaking á with food in their mouth, etc.).",disgust
When I made love with someone who I didn't really love. Sometimes á I even considered him unlikable.,disgust
I read a newspaper report that a little boy was forced to look á while his sister was raped.,disgust
I cannot remember exactly such a situation. But I know that á once I went to a very dirty lavatory and that disgusted me.,disgust
My mother was very angry with my little sister and told her to á put her hands on the table in order to beat her hands up. She á forced by means of her power.,disgust
"When I see that some people remain cold and egoistic with regard á to close friends, even in situations that those friends need á them.",disgust
"A few days after I had finished the relationship with my á boyfriend, we had a quarrel. Then he hit me. At that moment I á found him disgusting.",disgust
When I saw someone eating live worms.,disgust
When I see rotten meat.,disgust
"I had a class-mate who was rather stupid.  I did not like him á but I respected him.  When he tried to talk to someone, they á would not listen to him and I could not bear seeing this.",disgust
When I am dirty because I have not had a shower for a few days.,disgust
I had to change a baby's clothes for the first time.,disgust
When I saw a scene on T.V where a castration was shown.,disgust
When a very dirty class-mate farted in my  presence.  There was a á terrible smell.,disgust
On seeing a scene of an accident in a magazine.,disgust
Whenever I see an alcoholic.,disgust
When I got to know the details if the famine in East Africa.,disgust
"When I was a child, one day while playing, I fell up to my waist á in mud.",disgust
When I see people who have no sentiments.,disgust
A young man was insulting and humiliating a drunken man.,disgust
When I saw a film where a black was rapeing a girl while another one was á filming it for a pornographic movie.,disgust
"Some people whom I do not like at all, and one of the reasons is á their physical appearance.",disgust
Pictures of Nazi extermination camps on a T.V program.,disgust
When I see dead dogs on the road.,disgust
When I saw a very disagreable scene.,disgust
When I saw an accident where the man lost his head.,disgust
When a person saw that I was accused of something I had not done á and did not do anything to defend me.,disgust
When I had to dissect a live mouse at school.,disgust
When I saw several people washing their car with water from a á drain.,disgust
"One day I was going through the street door of my house, when a á man asked me for a doctor.  He then showed me his genitals and á asked me to cure him myself.",disgust
"When after a storm in the country, I left my shelter and saw a á big, fat, slimy green toad by my side.",disgust
When I see pornographic films.,disgust
On the road there was a dead animal with its entrails showing and á its skull crushed.,disgust
I was in the cafeteria at the university and a class-mate told me á that a friend of hers had had all her teeth taken out because of á an infection caused by her eating a rat's nail in her hamburger.,disgust
The sight of vomit on the street.,disgust
To loose friends because of them over-estimating themselves.,disgust
The man who threw me out of the flat disgusted me.,disgust
I read a book whose plot and expressions were obscene and in very á bad taste.,disgust
I saw in an ice-cream kiosque a cockroach walking through a á cornet.,disgust
A TV program on whale-hunting.,disgust
Some friends and I were having lunch.  Someone said something á funny and one of the guys started laughing and spat his food in a girl's á face.,disgust
When I see someone vomitting.,disgust
"During lunch with some classmates, a priest was also there.  He á was eating desperately as if someone was going to take his plate á away.  He did it with gluttony.  He wiped his hands on his suit á several times and it was full of crumbs.",disgust
They asked me to throw the rubbish into a dustbin which had some á awful liquid accumulated at the bottom.,disgust
Once I had to clean a lavatory which was obstructed.  It was in a á friend's country house and there was nobody there to help me.,disgust
One day I went to see a rather disagreeable film (X).,disgust
"When I had to sleep in a bed at a hostel, which was full of dirt.",disgust
"A situation of overt unfairness, manipulation of people and its á consequences.",disgust
When I was reading a book.  It had nothing to do with the book á itself but with the disagreable smell of the pages of the book.,disgust
"The first time I saw a pornographic film, all that in practice is á so beautiful but on the screen appered as something mechanical, á irrational, disgusting and dehumanizing.",disgust
"My dog had been run over and died near the house.  We had to pick á him up, cold and glassy eyed, to get rid of the corpse.",disgust
I was at the table at a French friend's house.  They served me a á big dish with roast cauliflower and sauce.  I had to eat it. ,disgust
When I entered a brothel and saw two sailors with a young á prostitute who was not older than 18.,disgust
I saw some images of a decapitation in a horror film.,disgust
In a bus I fell sick and vomitted in a bag.  The entire situation á was disgusting in itself.,disgust
I visited a place in Morocco where they worked the leather.  I á saw the skins emerged in a liquid which ressembled putrification.,disgust
When I saw a film in which the man suffered from an illness and    á his skin came peeling off.,disgust
The physical appearance of a meal.,disgust
"When I was young, one day in the car we fell sick and ended up á vomitting on each other.",disgust
I saw a program on T.V where they had to saw a skull for an        á operation.,disgust
Seeing a film in which there were several bloody crimes.,disgust
"I found a big, black spider near a bag of food.",disgust
I had to wash my grandmother because she did not get to the á bathroom on time.,disgust
When I was walking in a field which had a lot of manure.,disgust
Finding a hair in the soup.,disgust
"Ever since I have been a child, the sight of any kind of wound.",disgust
There was a cat on the street.  It had been run over and its head was á open.  We passed beside it.,disgust
I was drinking coffee in a cafe and I found a piece of scrubber á in my cup.,disgust
"In a film there was a scene in which a rat was sliding on a bed, á leaving a trace of blood behind, finally it entered the mouth of á one of the actors.",disgust
I saw a sort of black worm being attacked by many ants.,disgust
"I found a cockroach crushed between two folders in my bedroom, I á called my mother.",disgust
At the hypocrisy of some of my friends.,disgust
"In a park near our home, a group of young people who were á strangely dressed were seated in the middle of the street.  They á began to eat while carressing each other.",disgust
"When I came to know that my father and his parents were : self á interested, dirty, negative, egoist, bad peolpe,......",disgust
"When I was getting up, I found a live cockroach in my bedroom.",disgust
 I was at a friend's place for lunch and she fell ill and á vomited.,disgust
When I saw an insect going up my arm.,disgust
When a person I did not know hurt a friend of mine.,disgust
"When I saw a film in which there was a scene where women were cut á to pieces.  Above all, it was the blood and the confusion which á impressed me most.",disgust
When opened a box of biscuits and found worms inside.,disgust
The transport to pick us up for lunch was always late and the á driver made the same excuse every day.,disgust
"When we were young, a friend of mine tried to dissect a frog while  á we were playing near his home.",disgust
When I failed the grade 7 twice and only passed it the third á time.,disgust
I usually come back home early but this day I came home back late á to find some visitors at my place.,disgust
"When someone whom I trusted, disappointed me terribly.",disgust
"When I got  grade \C\"" in M160 at the end of my first year at á",disgust
"When I was refused a transfer from my school to another, simply á because it was far away from my house.",disgust
"When a drunkard, in town yelled at me saying that I was a á prostitute.",disgust
When my mother betrayed me by obtaining money from my husband á when we were separated - pending divorce.,disgust
"When I heard of the assassination of the Indian prime-minister, á Indira Gandhi.",disgust
I met my best friend's husband with a prostitute.,disgust
When my girlfriend told me that she was no longer interested in á me.,disgust
When I realized that my closest friend had said bad things about á me when I was not around and had betrayed me by making friends á with my boyfriend's other girl.,disgust
The day I was forced to use a public convenience place in town.  á It was so filthy that it really made me sick.,disgust
When my father thought that I was an unrelaible son.,disgust
"I stormed into the room, hoping to cool myself with some soft á music from my three band radio cassette.  There was only young á Kaley there and he explained, \ Your aunt has sold it as she á",disgust
"This was when I saw, for the first time, a naked woman á (prostitute) run away from a house after having been discovered á by the guardian.",disgust
A pig in the well from which we drink.,disgust
"When at school I thought that I was going to get the best results á in mathematics, but it was someone else who got the prize.",disgust
Over an argument.,disgust
When I failed an exam.,disgust
When my brother promised me money but he failed to fulfill the á promise.,disgust
"One day I went to town to get my grocery.  On my way back, I took á a mini bus which was full of drunk students.  I felt very á disgusted.",disgust
"When some people, including me, are treated in a way which á equates them to an animal or a thing.",disgust
This happened when I went to visit my friend in Chelston and á found him screwing my girlfriend.,disgust
A class-mate answered (accidentally) the call of nature in the á class during a tough mathematics examination.,disgust
When I discovered that my mother had been involved in adultery.,disgust
I was disgusted at the university wanting some of us to travel á from our homes to the lectures here every day.  The way the whole á thing was handled disgusted me.,disgust
"This happened when I could not get into the school I had á initially wanted, and ended up doing something I had never á thought I would do.",disgust
When my best friend started getting involved in my private á affairs.,disgust
I saw a friend's husband with another woman.,disgust
When I was told that the brother who was staying with me would á not go to the training school that year but only the year after.,disgust
"I was in a train when a woman started talking loudly and á attracting everybody's attention.  The worst thing was that she á was discussing something, about which she knew nothing, with another person.",disgust
When I failed to secure employment after my form 5 in Lusaka despite á my excellent certificate.,disgust
When a boy put a handful of cooked potatoes down my dress and á there was no water to clean up.,disgust
"On Christmas day a drunk man came to our house without a shirt á on, he dansed, spoke nonsense and behaved stupidly.",disgust
"The teacher of one course gave me 10 questions with sub-questions á going from a to e for each question.  She asked me to do all this á in one and a half hours.  It involved a lot of describing and á explaining and even though I knew all the answers, I could not á finish the work.",disgust
I was disappointed by a girlfriend when I visited her at her home á in Woodlands.,disgust
