"I felt ashamed of my body in spite of knowing that it is more or á less beautiful and also knowing that my boyfriend considers me á beautiful, but this was only in the beginning.",shame
When I was still a child I was told off in face of other persons á for having touched an object that didn't belong to me.,shame
When a friend of mine visited me and my house was in a mess.,shame
In the classroom we discussed with the teacher. He told me things á that affected directly in a negative way my job and my behavior á in the classroom in front of the other pupils.,shame
Sincerely I'm a very timid guy and so even in very simple á situations sometimes I am ashamed.,shame
When I went out with a friend of mine to meet her ex-boyfriend á who didn't know that she was engaged to be married.,shame
I feel ashamed when I am praised.,shame
"I was talking with an aunt of mine that I adore and I found á courage to say \I love you\"" and just after that came the shame.""",shame
When I tried to hide a fact from a person for irrelevant reasons á and considered such an attitude childish.,shame
"In the traffic I insulted a man who crossed my way. Afterwards I á paired with him, and felt shame because of mine lack of pacience á and ridiculous attitude.",shame
"Walking on the street passing by an air duct, my skirt went up.",shame
When I saw my father coming out of the bathroom. He thought that á he was alone at home and came out without his clothes.,shame
"When I don't say the truth, when I don't do a certain thing á thanks to my laziness.",shame
Shame I feel when I am not properly dressed.,shame
I felt a sense of shame when I compromised a colleague of mine. I á got an information from him which I quite out of place shared á with another colleague of mine and it resulted in an unpleasant á consequence for him.,shame
"Some days ago I fell down at a public place, I came into notice á but thank God I was not mocked at. Though it hurt badly, at the á first moment I felt shame, not ache.",shame
When I had to prepare and read a paper to my fellow students but á I didn't cope with the task.,shame
I had borrowed some money and I exceeded the time-limit.,shame
I was made a very sharp remark at a rehearsal.,shame
"I put on a lot of weight in a few months and every time I met á someone I knew would avoid them, usually by hiding because my á self image was low and I was ashamed of what I had done to á myself.",shame
"I was taking place in an anti nuclear protest and was shouting á protest loudly to some American sailors of the U.S. Texas á submarine. A guy came up to me and said that's your brother á screaming at, I felt shame and I realized screaming at another á person isn't good protesting. Now I'm a silent protester.",shame
"I had called a boy who had dated me, and told him that I was ill, á while, actually, I didn't want to go out with him, later on, he asked á me if I was feeling better, then I felt ashamed.",shame
"During a family reunion, they started talking about me wearing an á ear-ring.",shame
I didn't do an important job and it had an adverse effect on á other people.,shame
"I felt shame and I couldn't look into my teacher's eyes, after á not attending his lectures.",shame
I feel shame mixed with anger with the behavior of some á incultivated people because my fiancT is a foreigner.,shame
I was given the task to learn a page of music text for a small á part. But I had forgotten all about it and I felt quite awkward á when I had to show what I had prepared.,shame
I feel shy to show all my worth when I work for the first time á with a conductor or a producer unfamiliar to me.,shame
"When I hadn't learnt my lesson and I asked the teacher to give me á \a three\"" and he agreed but even he felt quite awkward.",shame
My first girlfriend. I had the feeling that she was going out á with me only because of my defect.,shame
"Adultery with the girlfriend of a friend of mine, of which he á learned.",shame
I am ashamed when I am not prepared in a subject and I have to á answer in the presence of the patients.,shame
When I do something unworthy.,shame
Recently I saw a young girl fawning on a man. And what for - á money and things. I was ashamed to be a woman.,shame
"In the past I experienced this feeling almost all the time - á wherever I went, in different sutuations. I was small and I had á to be taken to kindergarten, but me the fool didn't dare to tell á exactly where, finally as a result I was late.",shame
"In my 20s - and was going out to dinner to celebrate a friend's á birthday. Her (older - in 30s) cousin, really wanted me to get á drunk cos I'd visited their (cousin & wife) place quite a bit, á but had always been very careful - brought up to believe in á moderation in drink (but not guilt repression etc). I mixed á drinking with smoking (which I rarely did) and got drunk and had á to leave the table to get sick in the loo, and later went home á and was sick again; have never felt so awful in my life. And I á didn't want to face or tell my other flatmates, or family.",shame
"A daughter in court for staff pilfering, she was dressed like a á \street walker\"" - I had a friend form overseas with me and was á",shame
My son was apprehended for shoplifting at the age of 14. Because á I too had been apprehended at the same age I felt the shame of á not having been able to prevent my son from acting in the same á way.,shame
A young visitor to the house stole money from an elderly á visitor's purse. It wasn't noticed for some hours.,shame
A good friend of mine told me in comfidence that once he had á tried to commit suicide. To meet him you wouldn't think so. I á told another friend of mine about this when she was feeling á depressed about her twin brother's suicide. I broke a bond of á confidentiality.,shame
When you betray the trust you have been given. This is connected á with copying at a class-work at school.,shame
"When, for example, I fail in my undertakings.",shame
I lied to my best friend and I wouldn't reform what I had done.,shame
"Exaggerating certain circumstances, wrong attitude and evaluation á of these circumstances.",shame
A theft committed by me.,shame
I travelled on a bus and I forgot to punch the ticket. A ticket á collector came in and I had to pay the fine. I did it with a feeling á of shame.,shame
When not fulfilling any of my obligations to a person whom I á respect.,shame
This happens to me when I am not prepared in a given subject.,shame
"I talked with a man who stammered and without controlling myself, á I started to talk imitating him.",shame
"I feel shame when sometimes, (unconsciously) I behave unethically á and without understanding the problems of the man I love.",shame
I had not punched a ticket in the bus because I had a card. But á when the ticket-collector came it turned out that I had forgotten á it. The shame I felt was great though it was not done on purpose.,shame
I felt this feeling during the exam in higher mathematics.,shame
When I try to lie.,shame
When I promise to do something but I don't fulfill it.,shame
"I counterfeited a mark in the school register during the lesson á in gymnastics. I felt this feeling two days later when I stood á face to face with my teacher, whom I highly appreciated and á respected.",shame
"I had to prepare a report but I couldn't write it. I read from a á book off-hand, I was quite uneasy and I felt I didn't manage.",shame
I didn't offer my seat to a pregnant woman in the bus.,shame
Some days ago I had a car accident. It was quite slight but á through my fault. I felt strong shame because I had the spirits á of a good driver.,shame
When I don't succeed to fulfill a promise.,shame
At a weakness on my part.,shame
I feel this feeling at one and the same degree when I am not á prepared to overcome certain obstacle in my life.,shame
I was to take part in a cocktail party on the occasion of our á national holiday as a servant.,shame
I thought I had taken a decision but I hesitated.,shame
"I was nailed. I lied in connection with a book which I took from á the library, because I had to keep it for a longer time.",shame
"I am ashamed when I am not ready for my seminar in internal á diseases, simply because the assistant professor is a person who á deserves high respect.",shame
I was totally unprepared for a seminar conducted by an assistant á professor whom I highly respect.,shame
I experienced long ago when I was sightseeing Bulgarians in a á foreign language.,shame
Once I was not ready for a seminar and I was asked to leave.,shame
"I am ashamed of the way my father behaves with my mother and á sister, and with me too.",shame
I was embarassed at the exam in microbiology. I was ashamed with á myself - how little I knew and how good was the examinor. I á rarely become ashamed.,shame
"I was ashamed of the way I deceived that I could not help a á friend, although it was absolutely possible for me. Nothing was á revealed but I haven't called up this person since then.",shame
I didn't tell my parents that I was going to Sofia. I told them á that I was going to a seminar. My mother knew that I was lying but á she didn't stop me.,shame
At an exam in pharmacology I tried to prompt a coleague (she á asked me something) and the assistant professor made me a sharp á remark.,shame
We were at a football match and when we were leaving the stadium á (the stadium was packed with people) and I lost my shoe in the á crowd. Our attempts to find it didn't give any result and I had á to go home without one shoe. In other words to cross the whole á town !,shame
"I was at a children's camp abroad. The people (the leaders, my á coevals) were very king to us. One night we smeared our foreign á friends with tooth-paste while they were sleeping and then we á roused the whole camp by our shouts. Later I was so sorry. I á didn't utter a word for two days, then I went to apologize.",shame
I was examined by a teacher I greatly respected. I was well á prepared on the subjects but he put some side-issues to me and I á couldn't answer.,shame
"I feel shame when I have made a promise, I can't keep it and this á has negative effects which are caused by my behavior.",shame
I felt shame when I discontinued my education for eight months. ,shame
Some time ago I promised to meet an acquaintance of mine and to á carry him some promised papers. I haven't done it until this day. á Now I feel quite awkward when I meet him.,shame
I feel ashamed when I act dishonestly toward somebody.,shame
"During our last exarcise in agricultural machines we went out in á the yard to examine a row of machines. But we seemed not to have á fulfilled our task well, because when our teacher came and asked á me a question I was unable to answer. I felt awkward because he á didn't deserve it.",shame
When I wasn't well prepared for a terminal exam and the teacher á tried to give me a three by asking me some very easy questions. I á burned with shame then.,shame
Immediately after the New Year holidays I happened to visit a á party where there was a lot of alcohol and I became drunk. On the á next day I felt sort of ashamed when I remembered what I had said á and done on the night before.,shame
I felt ashamed when my parents found out that I had deceived á them.,shame
That was what I felt when I told my first lie and then was á cought.,shame
I have always felt ashamed for some people's behavior to their á too old parents. I have felt hurt and shy when they have left á them to the mercy of fate.,shame
Once I had dinner at an elegant restaurant and I did not have á enough money to pay the bill. There were a lot of people there á and I felt quite awkward.,shame
When I first had a sexual intercourse.,shame
When for the first and the last time I tried to crib and the á teacher was with her back to me but right when I was taking the á materials out she turned round and saw me.,shame
Losing my temper and allowing myself to act childishly by yelling á and screaming at a person who I felt had done me wrong - in á effect lowering myself to their level.,shame
"When I found a letter addressed \To Mum\"" by my son, 6 months á",shame
"I felt shame at the hurt I caused to my family especially my á parent father, shame of hurting people emotionally. A misconceived á self-blaming that didn't do me any good. Shame at being myself as á I am.",shame
"Put down by my father - at a family outing at mutual family á friends dinner. Told \Not to Speak\"". The attitude by him was á",shame
I told Mr Winter of Downtown Fashion to go to - when he did not á accept my Visa !,shame
When I was unable to respond to a welcome in my indigenous á language of Maori at an important function where I was the only á woman in the group and it was expected of me.,shame
"Like guilt - the most ashamed I have ever felt was when I began á to feel guilty about having sex with my boyfriend when it was á only \the thing to do\"", and not really an act of love.""",shame
NO RESPONSE.,shame
I found I was pregnant and unmarried.,shame
NO RESPONSE.,shame
When ditched - divorced by husband.,shame
"When my natural parents name would show up on papers and not my, á what I call real name.",shame
When I went to explain to a lecturer whom I liked that the work á expected of me was not going to be in.,shame
"That my brother and father are into alcohol, two men with á priviledge. Not using it positively.",shame
"I criticised an action of my mother and for the first time she á genuinely took notice of it. I felt shame that I was almost á taking the part of a husband, or at least an equal which I should á not.",shame
While intoxicated I invaded someone's (a girl's) personal space á to a large extent.,shame
Not having owned up to the responsibility an incident where á family car received minor damage.,shame
When a close friend entrusted me with a secret and I let the cat á out of the bag.,shame
Cannot recall the emotion with any force.,shame
My failure to provide the appropriate emotional/spiritual level á to a sexual relationship that had a large physical content. Born á out of inconsistency with my personal beliefs and value shame at á largely using this sexual partner.,shame
Watching Muldoon act as my P.M.,shame
I am ashamed at myself sometimes when I am working with á handicapped people and don't wish to be seen in public with them.,shame
"My first real experience with a boy. We were alone. I was quite á young and pretty naive and he was pretty crude and real, sort of, á macho. It was dark, at night during the summer and we were á talking.",shame
Felt ashamed when in a group conversation and could not á understand words or comprehend the topic of discussion.,shame
When I was twelve I was babysitting some children but I did not á act very responsibly and one of them was injured.,shame
Haven't felt shame for ages.,shame
"A serious drug error while nursing that I knew I was responsible á for (patient lived, no complications fortunately).",shame
When some unforgiving acquaintance dragged up an old and rather á embarassing situation from my past.,shame
Cannot remember such a situation.,shame
Felt I had not appreciated my parents enough. Regretted the á problems I'd caused.,shame
Stealing money from my parents when I was young.,shame
I kicked the dog outside on a cold night because he was annoying á me. The next day he came down with the flu and we thought he was á going to die.,shame
"Being with a close friend, in the city, who was involved at the á present point in time in outrageous activity.",shame
When caught shoplifting and the police were called in parents á also informed.,shame
On own reading book. Recall came to mind of slight sexual á exploitation of a female (years ago) i.e. had her on even for á sexual motives.,shame
Close friend discovered I had deceived them. Felt shame at having á done it and knowing that they knew.,shame
I was severely reprimanded for a trivial offence in front of á members of my peer group while still at school.,shame
The 2nd time someone I had met cared for came over to my house I á was absolutely inebriated and was sick into a bucket.,shame
"When dropping a carton of boiling soup onto a co-worker's leg - á causing great pain, and for me, severe embarassment at my own á ineptitude, and shame that another person suffered as a result.",shame
"When I was 15 my mother discovered various items in my room which á 15 year olds aren't usually expected to have - mainly alcohol, á marijuana and contraceptives !",shame
I told my primary teacher I hadn't done my homework as my mother á was in a car accident. My teacher rang that night to see how my á mother was - she was fine i.e. no accident !,shame
"When I had come home drunk the day after a party, I felt very á ashamed in front of my parents.",shame
Breaking an implicit promise.,shame
Sleeping with a girl on a Saturday night and then not contacting á her in later days.,shame
When I considered writing a load of crap for this emotion.,shame
"My father died 4 years ago, 18 months after my mother died. I á feld my sister was responsible for his death, in that she \hadn't á",shame
Being caught by parents in a compromising situation with á girlfriend.,shame
I passed on some gossip that was untrue and cause two friends to á have a fight who were already experiencing difficulties with each á other.,shame
When I let my girlfriend use my essay to help her to write hers á and the tutor found them alike.,shame
I was amongst a group of people talking about how the Maori á people were stirrers and causing trouble in our country. I felt á shame to be a pakeha when other pakehas had such narrow á conservative views.,shame
I ate very fattening food in front of my boyfriend who would like á me to lose weight. I am supposedly pursuing a modelling career á but first I must lose weight. I had been trying to diet.,shame
"When I as a Pakeha (white) new Zealander, was just as racially á prejudiced as other people whom I had condemned.",shame
"Once in a public ladies room, I opened the door of a cubicle that á was taken, although it was not locked.",shame
Some weeks ago I experienced a day that everything went wrong I á broke several things I felt very ashamed for I am not a sloven.,shame
I saw a terrible accident happen and I laughed a lot of the á fright and because I was nervous.,shame
When I am in an auditorium with people and I ask a silly question á so that everyone starts to laugh.,shame
I felt shame when I didn't study enough for my exams and as a á result I failed. I then invented idle stories to talk it good for á myself and the others.,shame
When I made an end on a relationship after three years.,shame
"During carnaval I danced for a few minutes normally I don't dance á because I am rigid in my moving around during a dance, I stopped á very soon.",shame
"At the airport, eighty beer cans that I was carrying in a á bag spread all around while I was going through the metal á detector.",shame
"When I got my fingers stuck in one of the side holes of the door, á in the tube.",shame
A mishap suffered on misinterpreting a girl's proposition.,shame
I fell down in the bus when it braked suddenly and everybody á started looking at me.,shame
I cannot remember a situation in which I felt ashamed. I was á eating with some people and a little boy I took care of. I warned á him often not to knock down his glass of mild. When I took á out his chair I knocked down my own glass.,shame
I had subscribed for this test. We were informed by our á secretary where the test took place. We went over there and thought á there was a course. So we went back again I felt ashamed that the á secretary again should see me.,shame
We had arranged a beach party with 20 people. There my father got á drunk I felt very ashamed.,shame
"When I have suffered a terrible fit of eating, that frequently á occurs. Then I eat everything, I act like a glutton I eat big á amounts of food, sometimes even half a loaf.",shame
When I forgot the birthday of my best friend and I innocently á came to visit her one week later.,shame
"I talk too much, cannot keep things secret. I promised a friend á not to tell something to anybody. Neverthless, I did, and she got á informed about it. I felt very ashamed.",shame
I wrote a letter to my father to ventilate my bottled up á feelings. Afterwards I thought it was too negative.,shame
"When I was 10 years old I stained our bench with a fountain-pen, á I tried to twin the cushions, but then there were colour nuances. á Then my mother catched me, she saw it and became very angry.",shame
A friend catched me while masturbating. I am not fully sure á whether she saw it or not.,shame
"When my mother found a leaf of my diary where I had written about á my mother's lack of education, especially her poor arithmetical á insight.",shame
"Making bloopers: e.g. telling something negative about a certain á person, while that person is standing besides you and hears á everything.",shame
"When I embarrassed a friend by asking him aloud if a certain á person was \the source of gossip\"" he told me about, while that á",shame
"I stayed at home for a period because I felt depressive and I á neglected my study when people adked me, I told them that I had á freeterm and studied hard. I felt ashamed for my behavior and á lies.",shame
"I was jerking me off in my bedroom, when suddenly, my mother came á in. She looked at me and immediately left the room.",shame
Asking someone to give me back the money I once lend him because á I needed it myself.,shame
I made a joke about the rat of a boy. I compared his rat with a á sausage. I told the boy he had a delicious sausage.,shame
My father was very angry with another man in the presence of my á friends.,shame
After having failed my driving test.,shame
When I imitated a teacher behind his back - walking very silly.,shame
"Recently, I left my bag in the car of someone who picked me up á while hitch-hiking. I spent some effort to find out where he á lived (I succeeded).",shame
When I arrived too late at a meeting of mentor (the night before á the introduction of novices on the University start).,shame
"Going out for dinner, or during one ice-cream and four spoons.",shame
When I tried to steal a book from the bookshop and was caught.,shame
It was during a school holiday - I was found necking a girl in my á room by my father.,shame
"While watching a religious film, I got very excited and made a á number of comments which were reproached to me by an elderly á person who respected me.",shame
When I could not hold my bladder while making a telephone call á and ended up wetting myself.,shame
"On New Years eve I drank too much alcohol, so much that I had to á vomit in the presence of other people.",shame
A much older man took advantage of me during my childhood (four á to eight years of age).,shame
I tried to swindle a jeweller because my watch was broken and I á wanted to have it repaired it was a pity but they detected it.,shame
I thought of myself as being clumsy when I made love for the á first time with a girl.,shame
A girl asked me why I didn't dance. I told her I was ashamed to á dance. I felt myself ashamed having to tell her this.,shame
When I went to a disco with a friend I started behaving badly á embarrassing him without reason.,shame
"I omitted to do a favor to a friend, while he was very much in á need for help.",shame
When I am angry at someone without a good reason. Later on it á proves that he didn't do anything wrong.,shame
During a party I overheard a conversation about china. When I á wanted to give my opinion one of the people came out to be Chinese á and his opinion was right of course.,shame
Making an unexpected talk with a professor in the canteen. This á made me shy.,shame
When coming up for trial because of shop lifting.,shame
"I was catched when, as a little girl, I played tricks. I was very á startled then and wet my pants.",shame
I am troubled by hair growing in my neck. I was troubled by this á for a long time and was much ashamed when someone brought his/her á hands close to my face.,shame
I was very angry at someone.,shame
At Christmas night there was a good movie on television which I á wanted to see for years. I was whining about it till someone told á me it was very childish. Then I felt shame.,shame
After a party in which I made love with a boy in public. Later on á I heard that others were talking about me and called me a slut.,shame
I was drinking a glass of wine and eating something when there á suddenly appeared pictures about the famine in some parts of á Africa.,shame
"In an important situation for me, my father behaved inadequately.",shame
I made a very insulting remark against a person whom I care for á very much. This event was caused by a third person who didn't á like the person I insulted.,shame
In my opinion guilt is a feeling which goes together with shame. á Here then I refer to the situation of guilt.,shame
A teacher spent a lot of time helping me without wanting to be á paid for it. For the exam I didn't got a good grade and I felt á ashamed.,shame
When I didn't meet an appointment I had made. The person phoned á me but I thought of something (I told I was ill) so that I didn't á have to go.,shame
"I was eating in a very nice restaurant, when the servant asked á whether I liked the food I told him that I liked it but that á there was one thing which wasn't so good. The servant than worked á very hard to make it good.",shame
During my Highschool time I was chairman of the student's á comitee. In this function I once had to make a speech to a large á audience and I was very nervous. After three sentences I forgot á my text.,shame
When I went for the first time in my life to a nudist-beach.,shame
I forgot something I agreed upon with a good friend.,shame
When I overslept for the second time on the day I had an á examination.,shame
"When I gave water to the plants of a friend. Then one plant fell á over, and a little statue broke. I, of course, had to tell him á everything.",shame
When I do not succeed in making myself clear to other people. á When they do not understand what I say.,shame
When I made acquaintance with the parents of my boyfriend for the á first time. They spoke Limburgian (a dutch dialect) and one of my á first remarks was that I disliked Limburgian dialect.,shame
I cried for 3 hours because I felt very miserable. Then I called á my boyfriend and he said lovely things to me. After this feeling á disappeared I felt ashamed.,shame
"A girl in our class was nicknamed \fatsy\"". Later, I heard that á",shame
I had a short lasting sexual relationship with someone I didn't á love.,shame
We had made an appointment to complete together a piece of work. á It appeared that I was the only one who hadn't prepared anything.,shame
"Once by coincidence I clutched a stranger (in a rather intimate á way), thinking it was my boyfriend. When by hindsight I á feel ashamed when thinking about it.",shame
"A friend came for dinner with me at home. His parents are á ordinary people. My mother, however, used the very expensive á porcelain dinner-service and the silver cutlery. I felt very á ashamed.",shame
"When I state things with great positiveness and try to convince á others, and it appears that my statement is not right.",shame
I was taking a shower in a cubicle in France. Then I discovered á that a few children were loking at me from the adjacent cubicle.,shame
When I was a child my parents caught me with a pornographic á magazine.,shame
When I wore a grotesque figure hanging down my back.,shame
When a person whom I do not want to see is continously present.,shame
"I met a friend in a discotheque. he was with a girl and he told á me that she was not his girlfriend.  I, to say something, á commented that she must be a viscious woman.  He then told me á that she was his girl.",shame
Once I did not have enough money to pay for a coffee.,shame
I fell outside the door of my house.,shame
Once I answered my father rudely.,shame
When I realized that I had a hole in my trousers after having gone á for a walk.,shame
A few days back I had to ask a professor a ridiculous question á because I had lost at a game of cards and had to pay a forfeit.,shame
"On New Year's Eve, when I went to the house of my girlfriend's á parents to meet them.",shame
"The last time I had to phone the Registry, after having called á them so many times in the last few days.",shame
When I was dismissed from a job after having been accused of theft.,shame
"I think that I am rather shy and do not mix with people as I á would have liked to, out of shyness.",shame
My aunt phoned me to ask me why I had refused the her invitation á to dinner at her home on the New Year's Eve.,shame
I was swimming in the sea and a wave took the top part of my á bikini away.,shame
"For example, to feel bad because of one's attire, to be among á people who do not belong to the same social class, to give a á wrong answer in class, to be surprised in particular situations.",shame
Equivocal situation when filling a security questionnaire on á entering a government building with several people there.,shame
When I went to see the doctor and had to take my clothes off so á that he could examine me.,shame
When I had to represent my boss at a meeting.,shame
When I tripped while getting on a bus.,shame
When inadvertantly I found myself in the ladies room.,shame
When I was a child I had to recite a poem in a show at the end of á the term.,shame
When I inadvertantly entered the ladies room and met some girls á on my way out.,shame
Each time the professor asks me a question in class.,shame
When a friend from whom I preferred to hide my private life á discovered that I had relations with a man.,shame
One day I got on the bus without any money or season ticket and á the driver threw me out.,shame
We were discussing a subject ( I knew very little about it) and I á was holding my ground.  They showed me that I was wrong.,shame
"I had to meet a girlfriend to go out for a drink and she arrived á with her aunt, to whom I was introduced.  Then the aunt left.",shame
When criticizing something about a person and then realizing that á the person whom one is talking to is similar.,shame
When people next to me play the fool.,shame
"The first time that I caressed a girl, I was about thirteen and á she was eighteen.  I noticed that it did not affect her at all.",shame
"My mother had just been teaching me how to crochet, which is á thought highly improper for a boy in a town.  Just when we á finished, a neighbour walked in.",shame
"One day in class, the professor asked me a question concerning something á he had been explaining.  He was very close to me (beside me) and I á had no idea what to answer.",shame
Once when I said bad things concerning a friend.,shame
"I was alone in the bus when I tripped and fell, and dropped all á my papers.",shame
When I fell head on in a fountain.,shame
When a professor caught me absent-minded and not paying attention á to what he was saying.,shame
The girl with whom I was going around had been forbidden to be á alone with me in the house.  We paid no attention to this á prohibition but one day her parents appeared and I jumped out of á the window.  They saw me.,shame
"In a Mathematics class, the professor asked me a question and I á gave the wrong answer.",shame
Once I had to visit a rather special person.,shame
"While shopping, a person close to us created an uncomfortable á situation for those who were with her.",shame
"A children's film in which I played a clown, with spotlights, á cameras and the director who demanded jumps and guffaws.",shame
In class I had to say something aloud and people reacted  by á laughing.,shame
When I stated sharply something I was not very sure of and a few á days later I was shown to be wrong.,shame
A professor was going to read aloud in class a composition of á mine in which I had criticized some political attitudes and also á some class-mates.   I was ashamed at having written that.,shame
This morning I spent a lot of time on my toilet and missed the á train to the university.  My mother told me that I spent more á time than a woman on my toilet.  I felt a mixed emotion of shame á and anger.,shame
When I was in a religious school my teacher showed me up in front á of all my class-mates.  They were very sarcastic and cruel.,shame
I slipped and fell in to a puddle and people started looking at á me.,shame
"A person (a male) told me that he liked me.  He has a problem, he á is a homosexual.",shame
At a friend's party there were several allusions to my sexual adventures.,shame
When I was in the toilet and someone came in.,shame
"I was with a group of people and everybody told me to do or say á something.  It was a confusing, strong and traumatic situation á for me.",shame
The parents of a friend of mine surprised us and another couple á sleeping in thier place.,shame
"I was watching T.V with my parents and some pornographic scenes á came on, I felt uncomfortable and tried to distract my parents á attention by talking to them.",shame
"At a concert an old man arrived and began to danse, sing and do á silly things.",shame
I was in a very small class and the professor said something á about me that made everyone look at me at the same time.,shame
In a very crowded shop I was distracted and missed my turn in the á queue.  A woman who was behind me began to shout at me asking me á either to pay more attention or to leave.,shame
I liked a boy and I would feel shy and then blush.  The more I á wanted to avoid it the more I blushed.,shame
"I was at the University dining room, alone, and at a table next á to mine thre were several professors.  One of them asked me to á join them.  I refused but she insisted.  All the others started á looking at me and I had to move to their table.",shame
"At the seaside, when a wave suddenly came and took off my bikini.",shame
"At a meeting with over one hundred people, they decided who had to speak á from the stand by drawing lots.",shame
"When I went to my boyfriend's house for lunch and saw his á parents, I felt that they were watching me all the time.",shame
I was swimming in the river and I lost the top of my bikini.  I á did not notice it and came out of water.  There was a á disagreeable classmate watching the scene.,shame
When I met a friend of mine after several months.  ,shame
I ride my motorbike in my village and everyone stares at me as if á I was a rare specimen.,shame
I greeted and embraced the wrong person thinking that it was my á friend.,shame
"I feel this emotion very often when I try to express my feelings á in public, because other people do not understand my reactions á and think that I am silly. ",shame
I think that the only time I really felt shame was when I was á very young and I had to defecate on the street.  I was very á worried in case someone should see me.,shame
The mother of a friend of mine passed by me and saw me sitting á on a boy's lap.  I tried to greet her but could not help á blushing.,shame
I was dancing in a theatre.  I was not sure whether some frieends á of mine had come to see me.  I was very scared of doing things á wrong.,shame
When I entered a bar looking for a friend.,shame
When the literature teacher made me recite a poem in the middle á of the class and I had to gesticulate.,shame
I was walking to school and I passed by a red cross post where á there were many soldiers.  They began to pass remarks at me.,shame
When I was young I was told to to the shop to buy a dozen eggs.  á I went and asked for one egg and the people in the shop laughed á at me and so did my family when I told them what had happened.,shame
"One day when I came back home, I found my favourite dish broken.  á I blamed the servant for it, later I found out that it was not á the servant but my daughter who had broken it.",shame
"The time I shouted at most of my friends at a party.  It was as if á  all my friends had done something wrong, or may be it was the á influence of the beer.",shame
"I was going around with a foreigner's wife and my entire family á got to know about it, this was just when I had become a á Christian.",shame
I got pass marks in the H.S.S compulsory courses while most á people performed well.,shame
"I was with my colleagues and we met an elderly man who was very á drunk, as he approached us he started to undress.",shame
"When I was found urinating, behind a toilet instead of inside it, á by my class mates and the teachers.  I was told to pick up my own á urine from the wet soil, I did it.",shame
"When I was taking an exam in grade 5.  The examinator found me á with a note-book and accused me of copying, All the students á laughed at me.",shame
"My brother came to see me and found me with a boy friend.  When á my boyfriend greeted him, he did not answer and instead started á shouting at me and scolding me in the prescence of my boyfriend.",shame
When I gave my boyfriend a brush-off.,shame
When I got drunk at a party and made a fool of myself by á vomitting all over the place and insulting the people who were á there with me.,shame
When I failed to answer a simple question.,shame
I choked on a cold drink in front of girls who were strangers.,shame
When five of my friends at the secondary school found out the bad á things that I had been saying about them.,shame
My mother caught me stealing some food when I was a young á boy.,shame
"When I stole a book in class and the teacher caught me, the rest á of the class laughed at my attempt.",shame
"When a lady I was flirting with told all my class-mates that she á was in second year while I was in first year, everyone laughed á and started looking at me.",shame
"This was when I was discovered stealing a piece of bread at home, á I was very hungry a few hours before supper.",shame
"My girlfriend had started going around with another boy.  Her á cousin, also a friend of mine, asked her as to who she preferred. á  Both of us were present and she chose the other guy.",shame
When I received a letter from my girlfriend telling me that she á was engaged to an another man.,shame
At school - being whipped by the teacher in front of the class.,shame
Insulted my girlfriend during a peptalk.,shame
I was running in front of a crowd when I slipped and fell on a á wet lawn.,shame
"I had gone to aa bookshop to buy some books.  Somehow, I got very á cross with the security guard checking through what I had bought. á  I lost my temper and screamed at him.  Later I felt very ashamed á at myself as a lot of people I know were there.",shame
"When someone I know was caught in an \adultery\"" situation.""",shame
When I walked out of my room with only my pants on and found my á girlfriend and her female friend looking for me outside.,shame
I was double crossing my fiancee and one day she caught me red á handed.  She forgave me later.  I was very ashamed of what I had á done.,shame
"I was caught stealing food at my aunt's place.  I had tried to á hide the food I had taken from the pantry while my aunt was in á the kitchen, however she went to the pantry and discovered the á stolen package.",shame
"When I was leaving home I decided to leave without saying á good-bye to my young brother.  My brother saw me and said,        á \ Will you not say good-bye to me?\""  He is only 31/2 years old. """,shame
I insulted the girl to whom I had proposed when she turned me á down.,shame
I was very drunk at a certain wedding party and I got involved in á a fight.,shame
I scolded my sister without waiting for her explanation.,shame
"A patient, to whom I had given a powerful medicine, shouted at me á in front of many people.  I realized that he did so because he á was very ill.",shame
After a jogging session I had severe abdominal cramps and this á lead to my wanting to empty my bladder.  My friends gathered á around me and two of them had to help me to the toilet.  I was á ashamed at having to go to the toilet in the presence of my á friends.,shame
When I failed my grade 7 exam at the first attempt in 1975.  My á father and the entire family thought that I was finished in life. á  I really felt like hiding.,shame
When a soppy poem that I had written to a boy was found and every á one read it and started teasing me about it.,shame
When I wet my bed at boarding school.,shame
I forgot that the course instructor had directed us to go for á special classes after the usual class hours.  I missed this the á first day and when he asked me about it the next day I said that á I had forgotten.,shame
I was ashamed at being the only one to have got a C+ in ED120 á assignment.,shame
When I failed the grade seven exams.,shame
When I got very low marks in one of the assignments.,shame
Getting drunk and creating a lot of trouble at a place I respect á - my friend's home.,shame
I felt ashamed of myself the first time I drank as nobody in the á family drinks.  I felt that I had let down my parents and my á friends.,shame
When I bribed the person who caught me doing something I was not á supposed to have done.  I was very ashamed of what I had done.,shame
My love proposal was turned down by a lady I really loved.,shame
"I felt ashamed when a friend, I had always respected, insulted me á in public.  He was drunk.",shame
When I almost did something awful with a friend of mine and á myself.,shame
When my friend had a child out of wedlock.,shame
As a kid my mother caught me stealing sugar and giving it to a á neighbour.,shame
"When my father found me in bed with a girl, we were deep in actioon á when he entered the room.",shame
My cousin and I were at the farm and at night we drunk like fools á and made a lot of noise.  We had drunk two much of wine.,shame
When I ate my sister's food and then she found out that it was á me.  I felt very ashamed but still refused to admit that it was á me.,shame
When my dad caught me with a honey (girlfriend) in my bedroom.,shame
